"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"LAX08LA056","ACC","67463","2008-02-01T12:16:00Z","Murrieta","California","United States",,"N601KS","6-5930","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","A loss of engine power due to fuel starvation, which was induced by the electrical system lacking sufficient power to run all of the electrical devices on the airplane and the electrical fuel pump.","Aircraft - Aircraft systems - Electrical power system - (general) - Capability exceeded, Aircraft - Aircraft systems - Fuel system - Fuel pumps - Failure, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome, Environmental issues - Physical environment - Terrain - (general) - Not specified",,"33.579166000000001","-117.116668","Smith","Zodiac 601XL","AIR","F70","FRENCH VALLEY","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67463/pdf"
"LAX08LA055","ACC","67462","2008-02-01T09:30:00Z","Palo Alto","California","United States",,"N49811","15281332","false","Aviation","DirectorBrief","2008-12-24T05:00:00Z",,"None","0","0","0","0","0","Loss of engine power during the takeoff initial climb due to lack of compression to a cylinder.","Personnel issues - Task performance - Maintenance - Repair - Maintenance personnel, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Damaged/degraded",,"37.450000000000003","-122.099998","CESSNA","152","AIR","PAO","Palo Alto Airport","false","1","REC",,"POSI","091","Substantial","VMC","West Valley Flying Club","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67462/pdf"
"MIA08CA050","ACC","67448","2008-01-31T16:20:00Z","Stafford","Virginia","United States",,"N211US","007S","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The student's improper landing flare and the flight examiner's improper supervision of the student.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Personnel issues - Action/decision - Action - Lack of action - Designated examiner, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Designated examiner",,"38.398055999999997","-77.455557999999996","AirIndus","Thorpedo T211","AIR","RMN","Stafford Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67448/pdf"
"NYC08CA102","ACC","67528","2008-01-31T15:15:00Z","Meridian","Mississippi","United States",,"N901JB","LJ1030","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","An inadvertent encounter with in-cloud turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Not specified, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Aircraft - Aircraft structures - (general) - (general) - Capability exceeded",,"32.380001","-88.705557999999996","Beech","C90-1","AIR",,,"false","2","TP",,"PERS","091","Substantial","IMC",,"Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67528/pdf"
"ENG08IA011","INC","67446","2008-01-30T21:22:00Z","West Palm Beach","Florida","United States",,"N624AA",,"false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"Minor","0","0","6","6","0","the arcing of the windshield heat system at the upper, aft (J1) and upper, forward (J4) terminal locations on the first officer's windshield, which caused the inner pane of glass to fracture.","Aircraft - Aircraft structures - Windows-windshield system - Flight compartment windows - Damaged/degraded, Aircraft - Aircraft systems - Ice/rain protection system - Windows/windshields & doors - Malfunction",,"26.683055","-80.095557999999997","Boeing","B757-200","AIR",,,"false",,"TF","SCHD",,"121","Minor","VMC","AMERICAN AIRLINES COMMERCIAL FLIGHT OPERATIONS","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67446/pdf"
"MIA08CA049","ACC","67447","2008-01-30T17:05:00Z","Jefferson","Georgia","United States",,"N1847","503/728","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"Serious","0","1","0","1","0","The failure of the pilot-in-command to maintain control of the airplane and his poor weather evaluation before attempting to taxi the airplane. A factor in the accident was the failure of airport personnel to correct the inaccurate wind information reported by the AWOS.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Operating environment - Meteorological services - Automated weather - Accuracy of related info",,"34.171942999999999","-83.560553999999996","Airborne","Redback","AIR","19A","Jackson County Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67447/pdf"
"NYC08CA089","ACC","67596","2008-01-30T10:30:00Z","Bessemer","Alabama","United States",,"N5825F","21058825","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to properly secure the airplane before attempting to hand-prop the engine.","Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot, Environmental issues - Physical environment - Object/animal/substance - Aircraft - Contributed to outcome, Aircraft - Aircraft handling/service - Parking/securing - Tie-down/mooring - Incorrect use/operation",,"33.429943000000002","-86.990431999999998","Cessna","210G","AIR","EKY","Bessemer Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Unknown","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67596/pdf"
"NYC08CA088","ACC","67443","2008-01-30T01:15:00Z","Charlotte","North Carolina","United States",,"N55F","147","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The tug driver's failure to stop for a taxiway stop sign.","Personnel issues - Action/decision - Action - Lack of action - Ground crew",,"35.213889999999999","-80.943054000000004","Bombardier, Inc.","35A","AIR","CLT","Charlotte/Douglas Internationa","false","2","TF","NSCH",,"135","Substantial","VMC",,"Taxi","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67443/pdf"
"LAX08CA054","ACC","67461","2008-01-29T21:45:00Z","Brawley","California","United States",,"N902SF","70-15406","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain clearance from obstacles.  A factor in the accident was the dark night conditions.","Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"33.036109000000003","-115.519447","Bell","OH-58A","HELI","BWC","BRAWLEY MUNI","false","1","TS",,"AAPL","137","Substantial","VMC","FARM AVIATION INC","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67461/pdf"
"MIA08LA048","ACC","67444","2008-01-29T18:23:00Z","Marathon","Florida","United States",,"N21A","B129","false","Aviation","DirectorBrief","2009-01-29T05:00:00Z","2024-10-30T04:30:00Z","Serious","0","2","0","2","0","The pilot’s failure to maintain control of the airplane during a water landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"24.874721000000001","-81.230002999999996","GRUMMAN","G-21A","AIR","MTH","The Florida Keys Marathon Arpt","false","2","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=67444","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67444/pdf"
"NYC08CA094","ACC","67475","2008-01-29T14:30:00Z","Hollywood","Florida","United States",,"N2143M","20928","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"Minor","0","0","2","2","0","The pilot's failure to maintain directional control while landing. Contributing was the gusty crosswind condition.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Not specified, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome",,"26.001111000000002","-80.240554000000003","Piper","J3-C65","AIR","HWO","North Perry","false","1","REC",,"BANT","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67475/pdf"
"DFW08CA063","ACC","67473","2008-01-28T17:30:00Z","Picayune","Mississippi","United States",,"N2905X","17700305","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The pilot's misjudgement of the landing flare resulting in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Failure",,"30.487221999999999","-89.651106999999996","Cessna","177","AIR","MJD","Picayune Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67473/pdf"
"MIA08CA047","ACC","67431","2008-01-28T12:15:00Z","Dawson","Georgia","United States",,"N51367","15069954","false","Aviation","DirectorBrief","2008-02-28T05:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain directional control during landing roll out.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",,"31.743054999999998","-84.419166000000004","Cessna","150J","AIR","16J","Dawson Municipal Airport","false","1","REC",,"INST","091","Substantial","VMC","Robert E. Tilley","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67431/pdf"
"DFW08LA058","ACC","67440","2008-01-28T08:15:00Z","Wiggins","Mississippi","United States",,"N1053F","3232064","false","Aviation","DirectorBrief","2008-12-24T05:00:00Z",,"None","0","0","0","0","0","The failure of the fuel servo gasket and subsequent partial loss of engine power.  Contributing to the accident was the none-suitable terrain for the forced landing.","Aircraft - Aircraft systems - Fuel system - (general) - Malfunction, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"30.808610000000002","-89.191389999999998","PIPER","PA32-301FT","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Standing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67440/pdf"
"NYC08LA087","ACC","67435","2008-01-27T17:30:00Z","McCullough","Alabama","United States",,"N75474","CVFB99","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z","2008-08-27T14:06:00Z","Fatal","1","0","0","1","0","The non-certificated pilot's failure to maintain aircraft control while maneuvering. Contributing to the accident was the non-certificated pilot's improper decision to conduct a flight prior to the airplane being properly inspected and certified.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot",,"31.166665999999999","-87.525001000000003","Unknown","Free Bird Sportlite","AIR","NONE",,"false","1","REC",,"PERS","091","Destroyed","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=67435","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67435/pdf"
"CHI08CA072","ACC","67488","2008-01-27T16:30:00Z","Boswell","Indiana","United States",,"N610K","K1936G","false","Aviation","DirectorBrief","2008-02-28T05:00:00Z",,"None","0","0","0","0","0","The pilot's inadequate compensation for the crosswind condition which resulted in a loss of directional control during a bounced landing.  Factors associated with the accident were the improper flare, the crosswind, and the trees which the airplane contacted.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Personnel issues - Action/decision - Action - Incomplete action - Pilot",,"40.542498999999999","-87.420828999999998","Avid Aircraft","MK-IV","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67488/pdf"
"DFW08CA059","ACC","67441","2008-01-27T13:00:00Z","Sheffield","Texas","United States",,"N743L","18-8348","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"Serious","0","1","0","1","0","The pilot's failure to maintain sufficient airspeed while maneuvering which resulted in a stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"30.433332","-101.816665","Piper","PA-18-150","AIR","9TX9","Canon Ranch Airport","false","1","REC",,"OWRK","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67441/pdf"
"NYC08CA093","ACC","67458","2008-01-27T08:20:00Z","Leonardtown","Maryland","United States",,"N6592H","1","false","Aviation","DirectorBrief","2008-04-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's improper flare during the landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation",,"38.315277000000002","-76.550003000000004","James Dayton","Pit Bull JD-3","GYRO","2W6","St. Mary's County Regional","true","1","REC",,"FLTS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67458/pdf"
"DEN08LA053","ACC","67438","2008-01-26T14:30:00Z","Valley Center","Kansas","United States",,"N31559","0001","false","Aviation","DirectorBrief","2008-04-30T04:00:00Z",,"Serious","0","1","0","1","0","The pilot's failure to maintain airspeed during an emergency descent resulting in an inadvertent stall/mush. Contributing to the accident was the pilot's failure to turn on the fuel tank valve resulting in fuel starvation and the loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation",,"37.832500000000003","-97.370001999999999","Phillips","Flite Bike","AIR",,"Harrison/Redbird Airfield","true","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67438/pdf"
"MIA08CA068","ACC","67591","2008-01-26T14:00:00Z","Westiminster","Maryland","United States",,"N65329","172S9702","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The student pilot's improper flare.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"39.570518","-77.000518","Cessna","172S","AIR","KDMW","Carroll County Regional","false","1","REC",,"INST","091","Substantial","VMC","American Pilot Services","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67591/pdf"
"LAX08FA052","ACC","67451","2008-01-25T23:57:00Z","Los Angeles","California","United States",,"N705JJ","4180","false","Aviation","DirectorBrief","2009-02-25T05:00:00Z",,"Fatal","1","0","0","1","0","The pilot's failure to maintain an adequate obstacle clearance altitude from transmission wires during cruise flight. Contributing to the accident was the dark night conditions.","Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"33.945835000000002","-118.279724","ROBINSON HELICOPTER","R22 BETA","HELI",,,"false","1","REC",,"PERS","091","Destroyed","VMC","JJ Helicopters, Inc.","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67451/pdf"
"LAX08CA053","ACC","67460","2008-01-25T16:00:00Z","Beaver Marsh","Oregon","United States",,"N734KU","17268921","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"Minor","0","0","1","1","0","The pilot's inadequate in-flight planning/decision to land on a snow covered runway without first determining the depth of the snow.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Decision related to condition",,"43.128886999999999","-121.817779","Cessna","172N","AIR","2S2","Beaver Marsh State Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67460/pdf"
"NYC08LA086","ACC","67429","2008-01-25T13:10:00Z","York","South Carolina","United States",,"N1939T","28R-7135137","false","Aviation","DirectorBrief","2009-05-06T04:00:00Z",,"Minor","0","0","2","2","0","Loss of engine power due to improper welding of the crankcase, which resulted in fatigue failure of the through-studs and a subsequent separation of the number two cylinder. Contributing to the accident was the unsuitable terrain for a forced landing.","Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel, Environmental issues - Physical environment - Terrain - (general) - Contributed to outcome, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Incorrect service/maintenance, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Fatigue/wear/corrosion",,"35.031944000000003","-81.252776999999995","PIPER","PA-28-R200","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Rock Hill Aviation","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67429/pdf"
"SEA08LA067","ACC","67428","2008-01-25T13:00:00Z","Hollister","California","United States",,"N87R","41","false","Aviation","DirectorBrief","2008-04-30T04:00:00Z",,"None","0","0","0","0","0","The dual student's failure to maintain aircraft control while taxiing from the active runway and the delayed remedial action by the flight instructor. A contributing factor was the unfavorable high wind condition.","Environmental issues - Conditions/weather/phenomena - Wind - High wind - Not specified, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"36.900001000000003","-121.417221","Schweizer","SGS 2-32","GLI","CVH","Hollister Municipal Airport","false",,,,"INST","091","Substantial","VMC","Quest Richlife","Taxi","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67428/pdf"
"DCA08IA033","INC","67436","2008-01-25T10:45:00Z","Newark","New Jersey","United States",,"N462UA","1272","true","Aviation","DirectorBrief","2020-03-13T04:00:00Z","2011-05-03T18:59:00Z","None","0","0","0","0","0","a fault in the airplane's AC 1 electrical bus that caused a number of other electrical busses on the aircraft to lose power.","Aircraft - Aircraft systems - Electrical power system - AC power distribution system - Malfunction",,"40.689723000000001","-74.174446000000003","Airbus","A320","AIR","EWR","Newark Liberty Intl","false","2","TF","SCHD",,"121","None","VMC","United Airlines Inc","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=67436","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67436/pdf"
"DEN08LA054","ACC","67439","2008-01-24T17:20:00Z","Rock Springs","Wyoming","United States",,"N142TT","99912COHK0355","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The loss of engine power for undetermined reasons. Contributing to the accident was the snow covered ravine.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome, Environmental issues - Physical environment - Terrain - Snowy/icy terrain - Contributed to outcome",,"41.946944999999999","-108.96832999999999","MacAdams","Titan Tornado 912","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67439/pdf"
"CHI08LA070","ACC","67524","2008-01-23T11:15:00Z","Cahokia","Illinois","United States",,"N4626A","TH-39","false","Aviation","DirectorBrief","2008-05-28T04:00:00Z",,"None","0","0","0","0","0","Maintenance personnel's improper replacement of the landing gear leg brace assembly which subsequently failed to keep the landing gear in the locked position.","Personnel issues - Task performance - Maintenance - Replacement - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Incorrect service/maintenance",,"38.570556000000003","-90.156111999999993","Beech","58","AIR","CPS","St. Louis/Downtown","false","2","REC",,"FLTS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67524/pdf"
"CHI08CA069","ACC","67612","2008-01-22T14:30:00Z","South St. Paul","Minnesota","United States",,"N738UE","17270241","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The student pilot's failure to maintain directional control of the airplane during the landing roll.  Contributing to the accident were the snow-covered runway and the gusty wind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"44.857222999999998","-93.032775000000001","Cessna","172N","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67612/pdf"
"MIA08FA044","ACC","67408","2008-01-22T13:34:00Z","Ochopee","Florida","United States",,"N18HB","0634","false","Aviation","DirectorBrief","2008-05-28T04:00:00Z",,"Fatal","2","0","0","2","0","The pilot's failure to maintain aircraft control while maneuvering.  Contributing to the accident were a tailwind condition and the pilot's inadequate in-flight planning/decision.","Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Not specified, Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot, Environmental issues - Physical environment - Terrain - (general) - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"25.861388999999999","-80.880554000000004","Robinson","R44","HELI","KTNT","Dade-Collier T and T Airport","false","1","REC",,"PERS","091","Substantial","VMC","Donald S. Mills","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67408/pdf"
"MIA08LA043","ACC","67406","2008-01-20T17:30:00Z","Kissimmee","Florida","United States",,"N8JZ","U206-02326","false","Aviation","DirectorBrief","2008-09-26T04:00:00Z",,"None","0","0","0","0","0","The probable cause of this accident is undetermined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"28.287220999999999","-81.435553999999996","Cessna","U206F","AIR","ISM","KISSIMMEE MUNI","false","1","REC",,"PERS","091","Substantial","VMC","Edwin L. Guillet","Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67406/pdf"
"LAX08FA049","ACC","67411","2008-01-20T16:34:00Z","Corona","California","United States",,"N737EJ, N4008V","17269358, 15076677","false","Aviation","DirectorBrief","2009-06-11T04:00:00Z","2009-03-09T13:50:00Z","Fatal","5","0","0","4","1","The failure of both pilots to see and avoid the other airplane.","Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot",,"33.882221000000001","-117.61750000000001","CESSNA, CESSNA","172N, 150M","AIR, AIR",,,"false, false","1, 1","REC, REC",,"PERS, PERS","091, 091","Destroyed, Destroyed","VMC","Funoutside, Fly Corona, Inc.","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=67411","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67411/pdf"
"LAX08CA051","ACC","67459","2008-01-19T18:20:00Z","Brigham City","Utah","United States",,"N71730","3157","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","The failure of the landing gear/ski attachment assembly due to inadequate maintenance.","Aircraft - Aircraft systems - Landing gear system - Wheel/ski/float - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Attain/maintain not possible, Environmental issues - Physical environment - Terrain - Snowy/icy terrain - Contributed to outcome, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Pilot",,"41.552222999999998","-112.062225","Luscombe","8E","AIR","BMC","Brigham City","false","1","REC",,"PERS","091","Substantial","VMC","Stephen W. Sawyer","Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67459/pdf"
"NYC08CA085","ACC","67405","2008-01-19T15:00:00Z","Arley","Alabama","United States",,"N2669A","0203","false","Aviation","DirectorBrief","2008-03-31T04:00:00Z",,"None","0","0","0","0","0","A malfunction of the rudder control system.","Aircraft - Aircraft systems - Flight control system - Rudder control system - Malfunction, Environmental issues - Physical environment - Terrain - Water - Contributed to outcome",,"34.014446","-87.118887999999998","Quicksilver","Sport 2S","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67405/pdf"
"LAX08CA048","ACC","67410","2008-01-19T14:00:00Z","Vacaville","California","United States",,"N248DW","5571","false","Aviation","DirectorBrief","2008-02-28T05:00:00Z",,"Minor","0","0","1","1","0","The pilot's failure to maintain directional control during landing and a lack of experience in conventional gear airplanes.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",,"38.377777000000002","-121.961669","Waltermire","Glastar","AIR","VCB","Nut Tree","true","1","REC",,"PERS","091","Substantial","VMC","Thomas R. C. Smith","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67410/pdf"
