"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"OPS09IA004","INC","73846","2009-05-13T11:47:00Z","Camp Springs","Maryland","United States",,"VM206",,"false","Aviation","DirectorBrief","2009-06-22T04:00:00Z","2009-06-15T16:12:00Z","None","0","0","0","0","0","The failure of the ground controller to coordinate the runway crossings with the local controller and her failure to scan the runway prior to issuing the crossing instructions. Contributing to the incident was the combination of the front line manager/tower supervisor and the local control position, which prevented diligent oversight of the tower cab operations.","Personnel issues - Task performance - Communication (personnel) - Issuing instructions - ATC personnel, Organizational issues - Management - Scheduling - Scheduling of personnel - ATC",,"38.810831999999998","-76.866943000000006",,"BE20",,"KADW","Andrews Air Force Base","false",,,,,"ARMF","None","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73846","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73846/pdf"
"WPR09LA241","ACC","73824","2009-05-13T09:08:00Z","Richvale","California","United States",,"N843M","63-8676","false","Aviation","DirectorBrief","2010-05-11T04:00:00Z","2010-04-01T19:29:00Z","Serious","0","1","0","1","0","The pilot's failure to maintain control of the helicopter during takeoff for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"39.497501","-121.77110999999999","Rotorcraft Development Corp","UH-1B","HELI","07CL","Richvale Airport","false","1","TS",,"POSI","091","Substantial","VMC","AVAG INC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73824","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73824/pdf"
"CEN09CA293","ACC","73828","2009-05-13T09:00:00Z","Roswell","New Mexico","United States",,"N3210A","25854","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-06-25T13:18:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control while landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"33.301386999999998","-104.53055500000001","CESSNA","170B","AIR","ROW","Roswell International Air Cent","false","1","REC",,"PERS","091","Substantial","VMC","BRINDEIRO STEPHEN M","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73828","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73828/pdf"
"CEN09LA299","ACC","73838","2009-05-13T07:30:00Z","Franklinton","Louisiana","United States",,"N61740","28142","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-14T13:23:00Z","Serious","0","2","0","2","0","The pilot's failure to maintain airspeed which resulted in a stall.  Contributing to the accident was the pilot's lack of flight experience in the weight-shift trike.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot",,"30.819444000000001","-90.112503000000004","NORTHWING","APACHE SPORT","WSFT","2R7","Franklinton Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73838","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73838/pdf"
"CEN09IA294","INC","73830","2009-05-12T19:45:00Z","Houston","Texas","United States",,"N371SW","26598","false","Aviation","DirectorBrief","2011-01-07T05:00:00Z","2011-07-11T16:28:00Z","Minor","0","0","2","2","0","The pilot's inadvertent application of excessive braking after touchdown, which caused the right wheels to lock and several tires to blow and resulted in a subsequent brake fire.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Incorrect use/operation, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Not specified, Aircraft - Aircraft systems - Landing gear system - Tire casing - Not specified",,"29.640556","-95.273887000000002","BOEING","737","AIR","HOU","William P. Hobby Airport","false","2","TF","SCHD",,"121","Minor","VMC","SOUTHWEST AIRLINES CO","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73830","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73830/pdf"
"ANC09GA040","ACC","73826","2009-05-12T13:30:00Z","Iliamna","Alaska","United States",,"N7196H","0994","true","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2010-01-28T18:31:00Z","None","0","0","0","0","0","The main rotor transmission mount design, which resulted in an in-flight vibration/oscillation, and damage to the helicopter during an emergency descent and hard landing. Contributing to the accident was the lack of information from the manufacturer regarding this known flight oscillation, and loading the helicopter beyond the forward center of gravity limit by the pilot.","Organizational issues - Development - Manufacture/production - Document/info production - Manufacturer, Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - Pilot, Aircraft - Aircraft propeller/rotor - Main rotor drive - Main rotor trans mount - Design, Aircraft - Aircraft oper/perf/capability - Aircraft capability - CG/weight distribution - Capability exceeded",,"60.071109","-156.721115","ROBINSON HELICOPTER","R44","HELI",,,"false","1","REC",,"PUBS","PUBU","Substantial","VMC","STATE OF ALASKA","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73826","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73826/pdf"
"WPR09CA240","ACC","73821","2009-05-12T13:05:00Z","Hadley","Nevada","United States",,"N232PF","BH232-7","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-17T16:46:00Z","None","0","0","0","0","0","The pilot's inadequate compensation for the gusting crosswinds during takeoff.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained",,"38.694167999999998","-117.146942","Fagan","BearHawk","AIR","A36","Round Mountain","true","1","REC",,"PERS","091","Substantial","VMC","Patrick J. Fagan","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73821","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73821/pdf"
"CEN09LA291","ACC","73820","2009-05-12T11:10:00Z","Brighton","Michigan","United States",,"N99811","2434","false","Aviation","DirectorBrief","2009-12-29T05:00:00Z","2009-10-22T15:04:00Z","None","0","0","0","0","0","The pilot's failure to attain the proper touchdown point, and his failure to initiate a go-around.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot",,"42.570948999999999","-83.749724999999998","Univair","Ercoupe","AIR","45G","Brighton Airport","false","1","REC",,"PERS","091","Substantial","VMC","Pilot","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73820","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73820/pdf"
"CEN09CA292","ACC","73823","2009-05-11T19:15:00Z","Springdale","Arkansas","United States",,"N73842","17267714","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-08T20:56:00Z","None","0","0","0","0","0","The student pilot's failure to maintain control of the airplane during the landing roll and subsequent go-around.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"36.176386999999998","-94.119163","CESSNA","172N","AIR","ASG","Springdale Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC","POWELL PROPERTY MANAGEMENT LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73823","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73823/pdf"
"ANC09CA039","ACC","73818","2009-05-11T16:00:00Z","Kenai","Alaska","United States",,"N3469C","26512","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-07-07T17:15:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll, which resulted in a ground-loop. A factor contributing to the accident was the pilot's diverted attention during the landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot",,"60.573332999999998","-151.24472","CESSNA","170B","AIR","PAEN","Kenai","false","1","REC",,"PERS","091","Substantial","VMC","DALE PAUL D","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73818","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73818/pdf"
"ERA09CA287","ACC","73827","2009-05-11T12:30:00Z","Danville","Pennsylvania","United States",,"N8403R","28-22280","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-21T02:08:00Z","Serious","0","1","0","1","0","The student pilot's failure to maintain control during a landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,"40.948611999999997","-76.642775999999998","PIPER","PA-28-140","AIR","8N8","Danville Airport","false","1","REC",,"INST","091","Minor","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73827","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73827/pdf"
"CEN09CA290","ACC","73816","2009-05-10T15:00:00Z","Brookeland","Texas","United States",,"N602DB","6299","false","Aviation","DirectorBrief","2010-03-03T05:00:00Z","2009-12-02T12:54:00Z","None","0","0","0","0","0","The pilot failed to maintain control while hovering in gusty conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"31.1525","-93.989722999999998","BOLTON RICKY D","ROTORWAY E","HELI",,"Private Property","true","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73816","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73816/pdf"
"CEN09LA285","ACC","73808","2009-05-10T14:50:00Z","Metropolis","Illinois","United States",,"N1348J","348","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-18T12:41:00Z","Serious","0","1","2","3","0","A total loss of engine power for undetermined reasons.","Aircraft - Aircraft power plant - Power plant - (general) - Inoperative, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Terrain - Wet/muddy terrain - Contributed to outcome, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Capability exceeded",,"37.236389000000003","-88.689445000000006","Rockwell International","112A","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73808","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73808/pdf"
"CEN09CA304","ACC","73861","2009-05-10T14:30:00Z","San Antonio","Texas","United States",,"N169PA","C0270","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-06-24T18:58:00Z","None","0","0","0","0","0","The instructor pilot’s improper landing flare.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot",,"29.336943999999999","-98.471107000000003","DIAMOND AIRCRAFT IND INC","DA 20-C1","AIR","KSSF","Stinson Municipal Airport","false","1","REC",,"INST","091","Substantial","VMC","FLYING MONSTERS INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73861","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73861/pdf"
"WPR09LA237","ACC","73802","2009-05-10T13:10:00Z","Oroville","California","United States",,"N1457M","U20601457","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2010-02-10T16:39:00Z","None","0","0","0","0","0","A total loss of engine power during cruise flight due to an excessively lean mixture for undetermined reasons.","Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Aircraft - Aircraft power plant - Engine fuel and control - (general) - Not specified",,"39.582500000000003","-121.56333100000001","CESSNA","U206E","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73802","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73802/pdf"
"WPR09CA238","ACC","73803","2009-05-10T13:05:00Z","Globe","Arizona","United States",,"N8401W","28-2615","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-09T12:25:00Z","Minor","0","0","3","3","0","The pilot's inadequate compensation for the crosswinds during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"33.351112000000001","-110.662223","PIPER","PA-28-180","AIR","P13","San Carlos Apache","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73803","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73803/pdf"
"WPR09LA236","ACC","73801","2009-05-10T12:35:00Z","Mesquite","Nevada","United States",,"N73017","10222","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2010-01-27T17:53:00Z","None","0","0","0","0","0","The pilot's loss of directional control during landing resulting from binding of the left wheel's brake actuating system for an undetermined reason.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Aircraft - Aircraft systems - Landing gear system - Brake - Not specified",,"36.833056999999997","-114.055831","CESSNA","140","AIR","67L","Mesquite","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73801","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73801/pdf"
"CEN09CA289","ACC","73814","2009-05-09T19:10:00Z","Crete","Nebraska","United States",,"N21KP","5115133K","false","Aviation","DirectorBrief","2009-07-28T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain directional control of the airplane during takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"40.617221000000001","-96.921385999999998","Jihlavan","KP","AIR","CEK","Crete Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC","Wayne E. Woldt","Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73814/pdf"
"CEN09CA287","ACC","73811","2009-05-09T18:30:00Z","Muskogee","Oklahoma","United States",,"N6027V","5117","false","Aviation","DirectorBrief","2009-07-28T04:00:00Z",,"Serious","0","1","1","2","0","Inadequate supervision by the certified flight instructor, resulting in a delayed stall recovery attempt.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",,"36.558611999999997","-96.190550999999999","PITTS AEROBATICS","S-2B","AIR","MKO","Davis Field Airport","false","1","REC",,"INST","091","Substantial","VMC","SCHLEDORN MARK D","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73811/pdf"
"ERA09CA299","ACC","73879","2009-05-09T16:45:00Z","Montgomery","New York","United States",,"N482MA","40.552","false","Aviation","DirectorBrief","2009-07-28T04:00:00Z",,"None","0","0","0","0","0","The student pilot's failure to maintain aircraft control on landing. Contributing to the accident was the flight instructor's lack of total experience as an instructor and delayed corrective action.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience in position - Instructor/check pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",,"41.509723000000001","-74.264442000000003","DIAMOND AIRCRAFT IND INC","DA 40","AIR","MGJ","Orange County Airport","false","1","REC",,"INST","091","Substantial","VMC","Mac Dan Aviation","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73879/pdf"
"WPR09FA235","ACC","73800","2009-05-09T16:10:00Z","Minden","Nevada","United States",,"N1533Z","TC-326","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2010-01-29T14:30:00Z","Fatal","5","0","0","5","0","The pilot's failure to maintain an adequate airspeed while maneuvering during a low altitude maneuver that resulted in a stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.929164","-119.818336","BEECH","95","AIR","KMIV","Minden-Tahoe Airport","false","2","REC",,"PERS","091","Substantial","VMC","Gary Annas","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73800","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73800/pdf"
"ERA09CA285","ACC","73807","2009-05-09T16:00:00Z","Madison","Mississippi","United States",,"N248DR","ACS112","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-06-23T14:59:00Z","None","0","0","0","0","0","The pilot’s failure to maintain aircraft control during an aborted formation takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"32.438609999999997","-90.103057000000007","Richard Rank","KitFox 4","AIR","MBO","Madison","true","1","REC",,"PERS","091","Substantial","VMC","Tony R Clark","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73807","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73807/pdf"
"WPR09CA280","ACC","73986","2009-05-09T15:38:00Z","El Cajon","California","United States",,"N3370E","7AC-6778","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-17T18:03:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control while landing with gusting crosswinds.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"32.82611","-116.972503","AERONCA","7AC","AIR","SEE","Gillespie Field","false","1","REC",,"PERS","091","Substantial","VMC","FIRST FLIGHT CORP","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73986","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73986/pdf"
"WPR09CA233","ACC","73798","2009-05-09T15:00:00Z","Coeur d'Alene","Idaho","United States",,"N2383Q","17280704","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-05T18:04:00Z","None","0","0","0","0","0","The student pilot's inadequate compensation for the crosswinds while landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained",,"47.774166000000001","-116.819442","CESSNA","172R","AIR","COE","Pappy Boyington Field Airport","false","1","REC",,"INST","091","Substantial","VMC","BERGSTROM AIRCRAFT INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73798","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73798/pdf"
"WPR09FA234","ACC","73799","2009-05-09T14:35:00Z","Ramona","California","United States",,"N86YP","572","false","Aviation","DirectorBrief","2013-05-30T04:00:00Z","2012-01-20T18:29:00Z","Fatal","2","0","0","2","0","An in-flight separation of the right wing, which resulted from the pilot's performance of a maneuver that produced aerodynamic loads that exceeded the wing spar’s degraded strength. The wing spar strength degradation was due to the builder's failure to comply with Federal Aviation Administration recommended guidelines to select and incorporate wood in the spar with a grain pattern aligned with the longitudinal axis of the spar.","Organizational issues - Development - Manufacture/production - (general) - Manufacturer, Aircraft - Aircraft structures - Wing structure - Spar (on wing) - Damaged/degraded, Aircraft - Aircraft structures - Wing structure - Spar (on wing) - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Dynamic load - Capability exceeded",,"32.988608999999997","-116.781944","Upton","Bakeng Duce","AIR","RNM","Ramona","true","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73799","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73799/pdf"
"WPR09LA242","ACC","73825","2009-05-09T14:05:00Z","Madera","California","United States",,"N71165","18259517","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-08-31T16:58:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control of the airplane throughout the landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"36.988608999999997","-120.11221999999999","CESSNA","182M","AIR","KMAE","Madera Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73825","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73825/pdf"
"WPR09CA232","ACC","73797","2009-05-09T14:00:00Z","South Prairie","Washington","United States",,"N1435X","H2-00-11-450","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-04T18:23:00Z","Minor","0","0","1","1","0","The pilot's abrupt maneuver to avoid a collision that resulted in an airspeed reduction and subsequent loss of lift provided by the rotor system.  Contributing to the accident was the failure of both pilots to maintain an adequate visual lookout for other aircraft in the traffic pattern.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot of other aircraft",,"47.152220999999997","-122.093887","ATKINS JOHN","RAF 2000 G","GYRO","02WA","Cawley South Prairie","true","1","REC",,"PERS","091","Substantial","VMC","ROGERS RANDALL H","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73797","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73797/pdf"
"CEN09LA288","ACC","73812","2009-05-09T13:17:00Z","Katy","Texas","United States",,"N45YV","SV4101","false","Aviation","DirectorBrief","2011-01-07T05:00:00Z","2010-10-07T20:18:00Z","Fatal","1","0","0","1","0","The pilot's loss of control following an in-flight failure of the propeller.","Aircraft - Aircraft propeller/rotor - Propeller system - Propeller blade section - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"29.785554000000001","-95.858328999999998","SMYSOR KEVIN","VELOCITY","AIR","TME","Houston Executive Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73812","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73812/pdf"
"CEN09CA295","ACC","73831","2009-05-08T15:00:00Z","Lisse","Texas","United States",,"N248LF","502A-0192","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-06-22T16:25:00Z","Minor","0","0","1","1","0","A total loss of engine power for undetermined reasons.","Aircraft - Aircraft power plant - Power plant - (general) - Not specified, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"29.489999000000001","-96.173057","AIR TRACTOR","AT502","AIR","KELA","Eagle Lake Airport","false","1","TP",,"AAPL","137","Substantial","VMC","Lissie Flying Service Inc.","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73831","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73831/pdf"
"WPR09CA231","ACC","73796","2009-05-08T14:30:00Z","Peach Springs","Arizona","United States",,"N11LF","001","false","Aviation","DirectorBrief","2009-08-13T04:00:00Z","2009-06-17T16:34:00Z","Serious","0","1","1","2","0","The airplane's encounter with turbulence after takeoff, which resulted in an uncontrolled descent and collision with terrain.","Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Effect on operation",,"35.521667000000001","-113.25638499999999","FUHRMANN-SUPER EMERAUDE","STRETCHED","AIR","L37","Peach Tree Springs","true","1","REC",,"PERS","091","Substantial","VMC","WILLIAM R. LITTLE","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73796","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73796/pdf"
"CEN09CA253","ACC","73689","2009-05-08T13:00:00Z","Roanoke","Texas","United States",,"N172SV","17273664","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-06-25T13:11:00Z","None","0","0","0","0","0","The partial loss of engine power due to a failure of the throttle control rod-end to carburetor arm hardware. A contributing factor was the pilot's decision to fly the airplane without a current annual inspection.","Aircraft - Aircraft power plant - Engine controls - (general) - Failure, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"33.049720000000001","-97.232223000000005","CESSNA","172N","AIR","52F","Northwest Regional","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73689","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73689/pdf"
"CEN09LA284","ACC","73805","2009-05-08T10:30:00Z","Alpine","Texas","United States",,"N60HG","421B0534","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2010-02-03T19:25:00Z","Minor","0","0","1","1","0","The loss of engine power due to disengagement of the magneto idler gear support pin.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Malfunction, Aircraft - Aircraft handling/service - Maintenance/inspections - (general) - Not specified, Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Malfunction",,"30.429062999999999","-103.32933","CESSNA","421B","AIR","E38","Alpine-Casparis Municipal Apt","false","2","REC",,"POSI","091","Substantial","VMC","O'HARA FLYING SERVICE II LP","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73805","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73805/pdf"
